platform,artist,project,songTitle,bpm,key,genre,tags,locationCreated,originalReleaseDate,recordLabel,publisher,license,image,losslessAudio,duration,tokenID
Catalog,Coflo,Coflo,Throwbacks (Grapefruit La Croix),124,NaN,NaN,"['house', 'electronic', 'relaxed']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiea2scxbafct527iptj6seas2ysasdwylmaw6jk5x6gayhyalpywu,ipfs://bafybeihbtp3yor3cwyz4g6fdjwxkcfrepaopmqbr6y2iey6dtjr72y7pe4,483.971,56
Catalog,TiKA,TiKA,DON'T BE AFRAID FT. HMLT,nan,NaN,NaN,"['pop', '@jameecornelia 5-7-22', 'relaxed', 'romantic']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeifw7ysm3u2loiwhz3oaol7kf4wkzfcpgyqdlpovat5qpbelzjfxgu,ipfs://bafybeiffbckqjn3r5b255zreoww4ivwjlz5uiv2z4vuzhvsnvi6bwymjzu,189.231,12
Catalog,Low Leaf,Low Leaf,Fake Woke,140,NaN,NaN,['electronic'],NaN,NaN,NaN,NaN,NaN,ipfs://bafybeienfz5sfgi23mntehfqiuytjn5x7x7wpwgws5fdmn7hic6nenygcq,ipfs://bafybeifd4kw2sgsy47mrw66cmjvomtpwpfbdaxatdmyzvoqhl6ezalh3bq,117.002,13
Catalog,Danny Dwyer,Danny Dwyer,A.P.C.'s,121,NaN,NaN,"['electronic', 'relaxed']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidt3gdx3lizdnuhrpt5iib37hrubeoortsb5luxklwozie2xbmnv4,ipfs://bafybeiadmrwylf2rqcauwwmh24wlqktajskv3c6e4imypbbgfmbep6a4we,218.514,25
Catalog,StonezTheOrganic,StonezTheOrganic,UNIVERSE,155,NaN,NaN,"['trap', 'hip hop', '@jameecornelia 5-7-22', 'quirky']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidfmbowq46ayjvgisi6c6zo4cch5wqzbb5ss32qyp75dwsetev64u,ipfs://bafybeid6djfwxneu3anhteecyay36dtc7tliidgxrpdqjlozyegz5gftyq,107.442,24
Catalog,HARRY WAS HERE,HARRY WAS HERE,People Say,100,NaN,NaN,"['folk', 'quirky', 'relaxed']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiazt4phmptec3ndwgndkier4jxj4r4oygzuqw3moxforwbdyly57a,ipfs://bafybeibcfgbahrhzeplr7ytpbxtquj5yfjzjnv22sjrbgs2mwkishwgkvy,125.466,26
Catalog,7KY,7KY,Ordinary Alien,nan,NaN,NaN,"['electronic', 'alternative rock']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidy4syygxmtgdm6kw32qwu4tkqmae7hstnttelxro4asg2g4ivmsy,ipfs://bafybeidf7czy54ff7godkn45gp35gyx5fpohsunk25kcncveptjocr4d3i,209.685,59
Catalog,msft,msft,from the beginning (minimix) [2018-2020],nan,NaN,NaN,['@jameecornelia 5-7-22'],NaN,NaN,NaN,NaN,NaN,ipfs://bafkreifzzgedk3xayog2qcphgcmm2r2eguxf2n77djbm2sv6nktf6roocm,ipfs://bafybeig27p2ovayhdeofd74gatlkl26pfcfgdeqcztz3glepxic2rhhcpu,376.686,61
Catalog,AbJo,AbJo,Day 17 (Quartz),nan,NaN,NaN,['electronic'],NaN,NaN,NaN,NaN,NaN,ipfs://bafybeicpsx3xspldir3g64m54ropwceij5lr76u7zluqs6y3r2blq4mduq,ipfs://bafybeib6i7rngpx6sbk35mvwcj2nvb7sjk6wdv3bcgmyhjzbybmlwnnsta,190.929,60
Catalog,pollen,pollen,toxic,131,NaN,NaN,"['hip hop', 'electronic', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeieaees4hjhhaayc2t6qne3pf4xkbkwswo5jc6q4jzsbrv27vrt3my,ipfs://bafybeiegag6snbclkfohgn5cbnmez5g3dicq2e7mtlzdt47usdq56j4h4y,141.528,27
Catalog,dakim,dakim,Portal 1 _coax,nan,NaN,NaN,"['electronic', 'dark']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidg274q44wrmx6xrgxhmuqvezh55eqnorhz6o5f2vtawgjkjfbu3e,ipfs://bafybeigdtvgghfsojquaqfviu7cle6xcglqm2rk5biewoz6loijib6qxf4,77.448,62
Catalog,Shacar,Shacar,N e x t,nan,NaN,NaN,"['hip hop', 'romantic']",NaN,NaN,NaN,NaN,NaN,ipfs://bafkreib2yozeuhkrzztedxltrox3lcz5rn7i3wgw73kr2vjaj4yibi6k7m,ipfs://bafybeih6uuioppaugfudwdm3u5ntmypuinnnuxpj34mt66qzadsmddv6ji,152.059,63
Catalog,AbJo,AbJo,about you.,128,NaN,NaN,"['house', 'electronic', 'powerful', 'energetic']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidry4rag2uiygrtqu6yx2zqpaqmbdndubd2hj5lrh3wbk7pvb4yma,ipfs://bafybeicflr2s67jmnptb5vcwpmh56k2jwkx7vuxjw7hidsa2qrlxue5hta,210.991,29
Catalog,Dabow,Dabow,Olé,141,NaN,NaN,"['dubstep', 'electronic', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeibanj6b66ub2crkamcl7gkmua335hz64tydkh2usfimmhqvtutcqi,ipfs://bafybeibtrqskzzrhrvpdnl3sykhorqk6tc6jihcc7ejrmtsuvq5kid6gca,243.461,28
Catalog,Adder,Adder,tree.wav,81,NaN,NaN,"['ambient', 'electronic', 'dark', 'neutral']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeifo4fnqifqhibki35lxdjgsjeiv7darevmoofijdzt4q4worcy4wy,ipfs://QmbAYhVAj31rLQfxo6F79SUBnGqu8tiPB5GuuDajjeEnb6,243.017,65
Catalog,Adder,Adder,The Expanse (with bk beats),86,NaN,NaN,"['hip hop', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeih2oydcqlqzp4dhnxw36dp3q7wx7sif7yzln5dzgxnu6yv3ivyiim,ipfs://bafybeicvm3tlxs5lb7h7efelga4rk75nxzjjxp37j25w27bvjthb7ld3ae,178.678,64
Catalog,Great Dane,Great Dane,really been sleepin on this one,150,NaN,NaN,"['hip hop', 'electronic', 'quirky', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeifraswbefgr3kdyjdicxukbjqsvxh2cvhfuaanamn2fswhmrl3ddi,ipfs://bafybeidlptz6seyz4zd774utkldjmjn5ipkj3upgpgzwxopwluywtmt4bi,95.269,30
Catalog,wilter,wilter,i went off the road (from hedsTAPE 03 - mr carmack),nan,NaN,NaN,"['ambient', 'electronic', 'sad', 'dark']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiexiweigxww6oyovbeo4bvwowdv4hks7dp33lkij3k3nedc3vh5wy,ipfs://bafybeid5tf7klcon7t6m5h4x3k4fb4wxv5wbijj557itexoxl3eggadrxq,106.24,31
Catalog,AbJo,AbJo,#GrandRising,nan,NaN,NaN,"['electronic', '@jameecornelia 5-7-22']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeigpzswqlxxsfsjr6wf3evvhfwx3kpguy5ecmxsz76kcxpe2u5xsne,ipfs://bafybeias4ackcqcly7dun34afdqztz5doqkzsetdtsyx3btl4siovfyvqu,80.536,45
Catalog,Lackhoney,Lackhoney,"SWING CHING [FROM THE ""SWEETS"" COLLECTION]",153,NaN,NaN,"['trap', 'hip hop', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeihg3pfqzeillbmedlx2lc2e3za6fgbdcdcce5aan6s6zlxegtjise,ipfs://bafybeiahro3ooawuwmdgoyc3cpynwl3xavyzn4umqzi2bum24357j6uxde,30.067,66
Catalog,Blk Orchid,Blk Orchid,Show Yuh (Ft. Kelard Tha Lyricist),nan,NaN,NaN,['@jameecornelia 5-7-22'],NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiahhpfx7ntm4xc3s5cq2et2c427v2sgyimfonvp4ail3iozpixfyy,ipfs://bafybeihuwkklbbx7jnforbwynmyau7vf7ghwwilit2phhkuh4eunpnwwfi,170.736,67
Catalog,FRQ NCY,FRQ NCY,Catalog Beat Cypher #2 (samples by Cumulus Frisbee),nan,NaN,NaN,"['electronic', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeif3kdj3hftexqljwltlpmsls4espdqtyb4f65cw7k6t64fqsp2whq,ipfs://bafybeifywfhf7jdgvwymrpudkcixdeqqjp5x3gh5vvwuvefrqngyo2poxy,114.024,68
Catalog,Alex Purdy,Alex Purdy,intro (closest to heaven),nan,NaN,NaN,['pop'],NaN,NaN,NaN,NaN,NaN,ipfs://bafkreigpwbvqobrfnkbyx2bgr5ga3fouvvnsiehiujfv6qazdkgww3sace,ipfs://bafybeif64noyasuuxdxbdia2nhkriylvdi4jly6due6covo43zzh7xufzy,172.199,69
Catalog,Alex Purdy,Alex Purdy,Rebel Child,116,NaN,NaN,['pop'],NaN,NaN,NaN,NaN,NaN,ipfs://bafkreifgbnwjlx2lrgdwyz4bfbktaxei7xiuqjkkffccjli4wgfsm4d7za,ipfs://bafybeideoug527t4t2bxby5xbxhmqsefyxaxo3wd7fa3e5s6f6l25t253a,160.81,70
Catalog,Dutchyyy,Dutchyyy,"""Mother"" (Nocturalis) EP",nan,NaN,NaN,['neutral'],NaN,NaN,NaN,NaN,NaN,ipfs://bafkreiht2sfhoqojz5bizge6ut6je4n3d2wa54tbcfasvich6kcwy2d5xm,ipfs://bafybeiazhyknt75tqgzqhbiphqkiardm5am7e5tlleb5w36qzsixjf6kuy,710.426,71
Catalog,HOUNDTRACK,HOUNDTRACK,Recharged (feat. Blueout),134,NaN,NaN,"['electronic', 'powerful']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiczvaui7gtp6aixprg52t3jnjgmdfqfdi2xdw3jrd66j2f3fchyzm,ipfs://bafybeie72ycbqisbijaabsero7axxjrmc6tbs4p7dofpccykl3gftlutki,163.683,72
Catalog,Ricky Lake,Ricky Lake,Rift,114,NaN,NaN,"['indie', 'indie rock', 'indietronica', 'happy']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiamffnxkfgeai3ebehto2dsar26554izy7hsqovex6647ketno75i,ipfs://bafybeiaaqkdsopfy23pqgbefnrw6c2ec4apbnhzlwy2dgrmxuymbpsnkva,113.184,73
Catalog,ATTNWH0RE,ATTNWH0RE,Heaven or Whorehouse,104,NaN,NaN,"['hip hop', 'electronic', 'dark']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeigkensk4ijjwmxlttvixzv4kgq2g5mitag3ileicfrjlgc4zq5moi,ipfs://bafybeieoiwbjhbtojgrkv3xp2lquw35fsbth7e73zqyn25ok6lhaao6b54,78.237,74
Catalog,AbJo,AbJo,Three (Soulection x Stüssy Compilation Track),132,NaN,NaN,"['electronic', 'quirky']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeic6ymrolxe32xjaw7dcpwu4xralsgubwnb4ocrxx3jzuenlsliyse,ipfs://bafybeieut2dcaglyx6qi3nbh2cgccmrelo3ttvoodb6muwdbyp6cn26dxi,241.894,75
Catalog,MJ Cole,MJ Cole,Lay it all on the Line,nan,NaN,NaN,"['breakbeat', 'electronic', 'relaxed']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeidbvuapjosnbb465243w7pdhobuwneuzsloolt626hsxzo5rde4eu,ipfs://bafybeichfqjaeswglxqtalo4pdj5bqxrzxhondnrsixpwwsey6pbohki7i,278.361,76
Catalog,Matthew Dear,Matthew Dear,Talking Sleep,101,NaN,NaN,"['electronic', 'quirky']",NaN,NaN,NaN,NaN,NaN,ipfs://bafybeiebxi5odeo3nqbzfb64pbuhjvujsitrgrhvt2pm3irlsp45s66rbq,ipfs://bafybeiffwfxx6m6o2gifl2gaa2ivmrydnoebcgnydphhhftpnkfjm6ukna,261.616,77
